filename,job title,date,year,role,organisation,location,research software engineer,research software engineering,software developer,software engineer,research engineer,bioinformatician,any_job,not_job,keep_job
CRI454,bioinformatician / senior bioinformatician (fixed term),7th July 2022,2022,ok,university of cambridge ,cambridge,False,False,False,False,False,True,True,False,True
CSE837,research data integration and software developer,5th August 2022,2022,no_data,university of oxford            ,oxford,False,False,True,False,False,False,True,False,True
CHV834,software developer (python) (fixed term),26th July 2021,2021,no_data,university of cambridge            ,cambridge,False,False,True,False,False,False,True,False,True
CFF413,senior bioinformatician/computational bioscientist,8th April 2021,2021,no_data,university of oxford            ,oxford,False,False,False,False,False,True,True,False,True
COS269,principal bioinformatician - senior research associate,6th April 2022,2022,no_data,university of east anglia            ,norwich,False,False,False,False,False,True,True,False,True
CNR915,software engineer (ktp associate),4th March 2022,2022,no_data,university of gloucestershire            ,cheltenham,False,False,False,True,False,False,True,False,True
BZX764,software engineer,28th April 2020,2020,no_data,diamond light source,harwell,False,False,False,True,False,False,True,False,True
CJZ004,research software engineer (data specialist),18th October 2021,2021,,the national archives ,london,True,False,False,False,False,False,True,False,True
CAP692,software developer (ktp associate) - 2.5 years fixed term contract,6th July 2020,2020,no_data,university of west london            ,london,False,False,True,False,False,False,True,False,True
CSC754,bioinformatician (human cell atlas),3rd August 2022,2022,ok,european molecular biology laboratory (embl) ,hinxton,False,False,False,False,False,True,True,False,True
CLE999,research associate in software engineering,29th November 2021,2021,no_data,king's college london            ,london,False,False,False,True,False,False,True,False,True
CIF606,senior research software engineer (pool),9th August 2021,2021,no_data,university of birmingham            ,birmingham,True,False,False,False,False,False,True,False,True
CTS279,bioinformatician,29th September 2022,2022,ok,european molecular biology laboratory (embl) ,"cambridge, hinxton",False,False,False,False,False,True,True,False,True
CSH979,software engineer,10th August 2022,2022,no_data,stfc ,edinburgh,False,False,False,True,False,False,True,False,True
CRY652,software engineer - ai accelerators,28th July 2022,2022,no_data,the university of edinburgh            ,edinburgh,False,False,False,True,False,False,True,False,True
CRG159,research software engineer: data scientist,5th July 2022,2022,no_data,university of glasgow            ,glasgow,True,False,False,False,False,False,True,False,True
CPT912,octru software developer,16th May 2022,2022,no_data,university of oxford            ,oxford,False,False,True,False,False,False,True,False,True
CLW856,research associate in smart software engineering,3rd January 2022,2022,no_data,ulster university            ,belfast,False,False,False,True,False,False,True,False,True
CAI970,cybersecurity software developer (ftc until 31/12/2020),12th June 2020,2020,no_data,"city, university of london            ",london,False,False,True,False,False,False,True,False,True
CJK785,senior research software engineer,27th September 2021,2021,no_data,imperial college london            ,london,True,False,False,False,False,False,True,False,True
CTN904,lead software engineer,23rd September 2022,2022,no_data,the natural history museum,london,False,False,False,True,False,False,True,False,True
CIX594,rnacentral bioinformatician,6th September 2021,2021,,european molecular biology laboratory (embl) ,hinxton,False,False,False,False,False,True,True,False,True
BZR866,research software engineer (web development),3rd April 2020,2020,no_data,imperial college london            ,london,True,False,False,False,False,False,True,False,True
CHL705,principal bioinformatician,12th July 2021,2021,,wellcome sanger institute ,"cambridge, hinxton",False,False,False,False,False,True,True,False,True
CEE852,bioinformatician (fixed term),16th February 2021,2021,no_data,university of cambridge            ,cambridge,False,False,False,False,False,True,True,False,True
CKK528,research software engineer (rse),2nd November 2021,2021,no_data,queen mary university of london            ,london,True,False,False,False,False,False,True,False,True
CGH978,bioinformatician/web developer,27th May 2021,2021,no_data,university of glasgow,glasgow,False,False,False,False,False,True,True,False,True
CPK507,"staff research engineer, cyber security - trusted computing",3rd May 2022,2022,ok,collins aerospace applied research & technology,cork - ireland,False,False,False,False,True,False,True,False,True
CNW660,electronics research engineer,9th March 2022,2022,no_data,the university of edinburgh            ,edinburgh,False,False,False,False,True,False,True,False,True
CCZ336,professor in software engineering,7th December 2020,2020,no_data,universitat bern            ,bern - switzerland,False,False,False,True,False,False,True,False,True
CQC954,bioinformatician/data engineer,27th May 2022,2022,no_data,queen mary university of london            ,london,False,False,False,False,False,True,True,False,True
CQP520,research software engineer (full stack) in participatory platforms for digital democracy and governance,14th June 2022,2022,no_data,university of leeds            ,leeds,True,False,False,False,False,False,True,False,True
CTB534,research software engineer hpc applications support specialist,6th September 2022,2022,no_data,stfc ,"cheshire, warrington",True,False,False,False,False,False,True,False,True
COC066,research assistant/associate (bioinformatician) (fixed term),16th March 2022,2022,no_data,university of cambridge            ,cambridge,False,False,False,False,False,True,True,False,True
CQC953,software developer (computational biology/bioinformatics),27th May 2022,2022,no_data,queen mary university of london            ,london,False,False,True,False,False,False,True,False,True
CPE238,research software engineer,25th April 2022,2022,no_data,university of oxford            ,oxford,True,False,False,False,False,False,True,False,True
CRM452,research software engineer,13th July 2022,2022,no_data,king's college london            ,london,True,False,False,False,False,False,True,False,True
CPM055,head of software engineering,5th May 2022,2022,no_data,queen mary university of london            ,london,False,False,False,True,False,False,True,False,True
CMZ719,software developer,7th February 2022,2022,,european molecular biology laboratory (embl) ,hinxton,False,False,True,False,False,False,True,False,True
CBZ365,bioinformatician - parasite genomics,13th October 2020,2020,no_data,european molecular biology laboratory (embl),"cambridge, hinxton",False,False,False,False,False,True,True,False,True
CPK563,edtech software engineer (learning technologist),4th May 2022,2022,no_data,imperial college london            ,london,False,False,False,True,False,False,True,False,True
